mat1,mat2,mat3,mat4,mat5,mat6,mat7,mat8,mat9,mat10,mat11,mat12,mat13,mat14,mat15,mat16,mat17,mat18,mat19,mat20,mat21,mat22,mat23,mat24,mat25,mat26,mat27,mat28,mat29,mat30,mat31,mat32,mat33,mat34,mat35,mat36,mat37,mat38
e3656c58da01e3afa1c1118a99ff96b10c2aea7b,-1.61424380411109,-1.02367809947363,2.96936028690845,15.9536101802411,-0.00381421823428258,-1.21188629281944e-09,3.58701761052804e-06,-0.0033884306503258,1.10587682034716,0.103176911719779,555.852639683855,0.166893424036281,30.2884615384615,1490.30308976994,5.61215860323818,44.4625223621024,-0.00648260022817666,-0.0551226974483821,613.023376464844,16.2426817340497,0.619667057219729,0.804435027887483,0.386851811887488,0.203060533922971,0.207623942610109,0.438359905949792,0.0183259756029859,0.173164588209986,0.0421514469866734,0.0540118065877864,0.034141777720269,-0.0113396593135959,124.511187890259,0.596642718568839,0.35,0,36.2780795565474
ffd81e2965b18a4d9bbc269dd7299728f0b5179b,-1.64097805735833,-1.35753323649546,3.06480711141208,20.6880637420886,-0.0023702936039029,-2.60142702496006e-09,5.58744759998297e-06,-0.00395710376663921,1.04426737140671,0.139969453151252,682.756984627083,0.158548752834467,35,1972.88824266807,5.93301933116524,46.4965952751764,-0.00438732579026131,-0.00299130134329253,785.9619140625,11.4563453760246,0.44279738359794,0.348386131960498,0.398145104757954,0.42301059167776,0.0868552998608822,0.0794936306563579,0.343794852886245,0.318236237747153,0.203933936927209,0.163649744311784,0.0414624773971564,-0.268208168091529,0,NaN,0.65,NaN,NaN
4e7cd335bf776cf881d164b4c8df4527d5e844fa,-1.58298611038065,-1.33310863716405,2.8807719179143,16.2554934376339,-0.00437380525133162,-7.37136537364023e-09,1.00629136645819e-05,-0.00506667425082975,1.07724869064489,0.0867159656140452,2664.86691146187,0.198820861678005,66.6346153846154,4070.87841514769,2.05645605031368,7.18041544079275,-0.000249088104780927,-0.0210516775281452,6396.70715332031,16.8433918380357,0.401933285748679,0.542423780425095,0.144098233472892,0.290713063135297,0.19924684603875,0.284294470277008,-0.0509092724310178,0.172598548461273,-0.0269832185530136,0.215411522571599,0.271277534012686,-0.0264489565987122,96.8474695923807,0.500255352950262,0.35,0,87.1391612376584
8642b27dfa179e1be64b7f4282ae3f135e6322bf,-1.81706931641401,-1.64792691731366,3.32959350271081,18.7192024019139,-0.000907005355370998,-4.76298456259714e-10,1.77062004967137e-06,-0.00202040859873516,0.7778386516109,0.29654015585289,989.887521438699,0.199546485260771,184.232312904407,2188.51919881863,3.87604931194531,22.3097280516579,-0.000777476465859159,-0.00348786146000542,1789.27459716797,6.03051868978997,0.0653467792798897,0.69508609656402,0.42589032315076,0.500223006865415,0.162194048261623,0.0361070892607204,0.0898943718128279,0.0813867013143117,-0.0132651344999699,-0.129695982746997,0.184713380915134,0.0708309331599326,113.641600373944,0.521561279858738,0.55,0.00121377019032681,4.54818585930497
24b2497c50b1f7cea57518b85de55a4133d03e39,-1.69213057980571,-1.38341375547544,2.86447427077688,21.2478806647913,-0.00487046186407172,-2.70736036440782e-09,5.90039209994252e-06,-0.00425666086156865,1.08232827475404,0.0791555011678011,530.457749549155,0.104489795918367,6.39423076923077,1599.39732816423,6.17600054815857,48.4858042365895,-0.0056188146725769,-0.0447741794541953,662.14599609375,6.78323192086079,-0.232626198731909,0.972151750193465,-0.0653095221535155,0.328670037824297,0.416071874198215,0.0946118033652742,0.581570744241743,0.561918468009168,0.273885051046254,-0.309149651857145,-0.286027364217876,-0.0654475110856652,414.784058233188,0.449116783072464,0.35,0,36.8711169706406
d5e9e32bb78c8dd4d9e32443ae9b813b4d184e82,-1.69995591731767,-1.48607609737259,2.81220924881259,22.1312155009249,-0.00532002832957184,-1.23916473218194e-08,1.49550428735657e-05,-0.00639784392950277,1.08910546984517,0.072342602510281,785.178800391738,0.111383219954649,5.38461538461539,1636.762918884,4.10617562848905,26.510481056314,-0.00144311525532893,-0.0389779846908266,1573.26965332031,7.69437005709753,-0.0826607755800757,0.742946335448462,-0.130399761239642,0.2382202998438,0.0747461940211668,0.217857185866936,0.309764772766192,0.36474890884468,0.126812115054577,0.136783402776619,0.40390386510523,0.184824311370149,513.659491867744,0.424944093501967,0.55,-0.1070981239182,4.42809862246239
a54d144a1f5b8bf56119d80802c776daefa0784e,-1.45804737377235,-1.22021051877186,3.06815044135921,13.1937790765864,-0.0029454722617022,2.57157187885006e-10,2.83504299049424e-07,-0.0015154757283093,1.02996109128647,0.149781827862243,329.917833255574,0.219501133786848,14.1346153846154,1181.38319546093,11.6741091178737,165.31374221846,-0.0377204150413094,-0.121610320541714,384.233093261719,12.8240478488397,0.346902740472209,0.990744203842763,0.483834733037923,0.228335779883641,0.317571418692339,0.420226802436071,0.0479725154621392,0.0961637464813211,-0.0128595264110132,0.120551503625539,0.106378393514889,-0.0564370061682538,95.5172875519986,0.622992010539729,0.55,-0.284435002129728,4.77864764313761
3bc637b659916711eeec8057574e42f014e81af1,-1.83825861548395,-1.60780969410568,2.71008388463939,21.5334476392639,-0.00718234417601237,-1.25090068667317e-08,1.59354786813093e-05,-0.00692627242264268,1.08685882143889,0.0610458440311326,1013.18827685564,0.113560090702948,13.125,2269.29341489857,4.06290775303731,23.9190322659555,-0.000784543728468715,-0.0265979163480496,2016.71905517578,5.67832912594309,-0.0976074890413106,0.628426803737518,-0.0359215532785037,0.533758814170007,0.167018478386516,0.284199552733222,0.246029256520778,0.262526557749027,0.15405099604844,0.0322771702997218,-0.0655787325225752,0.250375000849356,81.699359818703,0.506878198426084,0.35,0,81.7091061453938
333ac9b1ed8d4e7391ffc04680f7390212ca9100,-1.59522056679766,-1.25562717599431,2.8369053584112,16.0403382716564,-0.00557241721758569,-7.87013622013123e-10,4.39043127418208e-06,-0.00404451336509773,1.0945264151224,0.0895813337500285,1129.57092075545,0.142222222222222,30.2884615384615,2391.38418557021,3.61326538369131,21.1154696661679,-0.000594940012586353,-0.0390615512484755,2793.93310546875,11.4048255230732,0.783082761415783,0.251585653405516,0.134388724619919,0.676899725706703,0.413078746624763,0.266237030465643,0.334981669946232,0.635469441661562,0.155751683419369,-0.158378543269575,0.30610180877757,-0.0682834363307374,0,NaN,0.75,-0.00868734256639043,4.08470514387557
77f25a4d0f57376dc9dfd572cf8ab71486894b6f,-1.43599723302927,-1.20479015990436,3.11690666332614,11.6180432516182,-0.00217455254571524,-2.11269778955343e-09,4.84582687929382e-06,-0.00368524436998122,1.07890981964738,0.151741740644371,308.908079274097,0.215147392290249,82.7884615384615,1050.62351707726,11.909554383234,183.211147102569,-0.0324560643401534,0.0140595330265866,316.268920898438,25.5111199360922,-0.281226834044941,0.352013381548471,-0.329513455936269,0.00414977513676174,0.187057345944156,0.348753130273666,0.127049665760487,0.0231511422911462,0.0400077059063623,0.085769040642023,-0.00282310410609449,-0.00368459072114069,77.9239450247328,0.359025090963896,0.35,0,77.9083685008755
bb607c32f8d79ac2b988ddadae65884857db1e42,-1.62077467127005,-1.14146553040221,3.13510194489618,12.5229234834752,-0.00217581945938818,-1.84553260112794e-09,4.5552916033545e-06,-0.00372185092081679,1.13809689624668,0.153253845812242,432.677789129389,0.230748299319728,88.1730769230769,1176.94468950364,8.76638341599679,111.394333451722,-0.0125923494796587,0.0304387252563014,656.7626953125,26.3687436344411,-0.318540708549109,0.623024154253763,-0.119887995568475,0.186775492833197,0.168694073407358,0.194857194850416,0.143972426014715,0.483208948973109,0.0478639600857107,0.114892605794024,0.227420143830955,0.0202814313868231,92.8242496079942,0.438449349738991,0.55,-0.0599570811398891,4.46057120142317
328a673edb152f37066a4c5a52fb5e1f6ffed200,-1.51089968109762,-1.34340859380386,2.93091005325134,10.3536685396404,-0.00375158272144508,-4.01241849232583e-09,6.76434546962195e-06,-0.00424869569800518,1.10555003229217,0.11755457350769,441.796187174259,0.228208616780045,102.980769230769,1102.77119545411,9.62674845047591,130.379704869949,-0.0173710393450233,-0.0625443715331873,783.270263671875,18.9525337708141,-0.103186136575449,0.13166750291243,-0.0967427883937765,0.551553277437423,0.286695351306912,0.416856648362214,0.418373640172476,0.306651159785914,0.114821350232719,-0.0653719891195372,-0.303337142791723,-0.0525269026438814,111.474759361698,0.358158599214935,0.35,0,95.0198540632791
96c0db7146f471c17e652e28a5900830bef5d6b9,-1.58906025809284,-1.15476129780414,3.09022413178767,18.1173386974124,-0.00272129851163049,-1.43859357766797e-10,1.21322805523724e-06,-0.0019798022124155,0.990467975334528,0.149464270004473,488.305861689343,0.248888888888889,112.067307692308,1124.31544980616,9.25647725892651,119.467798405882,-0.0153053544965096,0.0163262592178542,762.409973144531,20.2964962980234,-0.154130393253738,0.729610252914723,0.134946207682694,0.534910445409399,0.47825110776692,0.0610092068614649,0.170767544804124,0.18964195552611,-0.0965650335682731,0.151955515908849,0.173516556291755,0.231619313981578,146.207383505865,0.417140441199571,0.45,-0.429592496952066,5.0166018346661
3171dfea899436fcc33315f92c7da4d3f077342e,-1.22813100240796,-1.66216735642827,3.07697476544926,10.0611060318833,-0.00278303248255344,-2.47407301943302e-09,5.15665928706209e-06,-0.00363880994233476,0.982337911525508,0.142769053022951,413.99744774822,0.205714285714286,95.2403846153846,1148.49425621574,9.38453328612703,120.188583058105,-0.0203232371711439,-0.0588295787697708,602.256774902344,23.7113507112181,-0.18174307797731,0.333641655878124,0.105056849548674,0.356751804663795,0.267286071467491,0.225592646864694,-0.0398575694205693,0.0897428251289132,0.152133979983208,0.283153816035334,0.137856241143907,0.15591897337304,91.2793632528225,0.415551941914174,0.45,-0.038946885712496,4.58105508782869
cf11f478fad25bbb5bdedb8b2826eb7d372ccb70,-1.69213057980571,-1.23349273078006,2.97723001530175,23.7680290968238,-0.00329517382787504,-6.64060509645639e-10,2.12206068930704e-06,-0.00249165214811902,1.0539036049692,0.109218311615633,839.875245861971,0.11827664399093,7.40384615384615,1962.25739540645,4.19311374457036,24.3871220143205,-0.00152822893406802,-0.0707670145690785,1297.37548828125,4.54353451072492,0.296641324778461,1.22204931068305,0.0504978930615511,0.0747570403156725,0.502748891567603,-0.165409342132154,-0.0200625381554255,0.0083510951471556,0.100453714432511,0.169987147240113,0.0529347882074908,-0.117692278242474,82.9772835682693,0.527758695839822,0.45,-0.0113781312765249,4.44151115835834
4bba43f50e4b0fdfd2f313e397cfa3b5b13e8c33,-1.81706931641401,-1.60780969410568,2.68120479844144,19.3564870084653,-0.00733528473997955,-2.20708469150143e-08,2.20007706222981e-05,-0.0078597359190888,1.08966139100448,0.0512308039416486,1014.70558597205,0.111020408163265,16.8269230769231,1885.84278770971,3.12171592248703,18.9756692625508,-0.000831825221324304,-0.00344930248777644,2987.05902099609,9.90159827538201,0.741848600473097,1.2649333036995,-0.121718378812877,0.751857417966421,-0.183349934198933,0.378841718931098,-0.148926493323416,0.207905023958962,-0.0367125363998457,0.246076251522813,0.465652402087391,0.308008191247707,78.6813551511719,0.453757229562833,0.35,0,85.1093092695305
0321886f00e43db4eed5655f52b75c4fb9dfe635,-1.60780969410568,-1.33310863716405,2.81018446467058,16.6794984913726,-0.00587835323291466,-4.64732294593095e-09,8.61775348817771e-06,-0.0052076553064194,1.09792401577277,0.0725389994700915,1525.48294940128,0.134965986394558,8.75,2596.78964079639,2.09839482768899,7.76678664983078,-0.000476109876125883,-0.0421147554464556,4303.27606201172,12.479412858522,0.62910339506822,0.448974419503961,0.0476234248479855,0.30874657267232,0.414843517191346,0.189594093446853,-0.0686400529281801,0.291234463218962,0.259276964853799,-0.124370715431608,-0.0293497448962459,-0.0621815370671622,110.978377073033,0.563317880656256,0.35,0,83.2013816749254
8ec82b3cf3fd4e66c2e1b5a2d8491dd59a4542db,-1.62077467127005,-1.51603932075003,2.91378483599855,20.9389894977996,-0.00363083440780899,-2.00642413994487e-09,4.01225137359341e-06,-0.00321372761241557,1.04974079435622,0.0978097963201755,510.814343554981,0.179591836734694,12.4519230769231,1854.86859472857,6.51165993282422,51.0590455729899,-0.00883719921885667,0.000164233098616695,343.858337402344,10.221963657839,0.398470338005967,1.37519421621164,0.330542483464873,0.177296589035673,0.247842125555001,0.411990586587961,-0.0684911203693874,0.0114617637550002,0.0200321225472518,-0.116687429826024,0.00946196107492542,-0.00196707249188549,91.2481743003397,0.529800938081347,0.55,0.0115049513780251,4.5097737326786
84a814bf490cc536619dd4ba995ecb4d0ec106a5,-1.70792484698895,-1.51603932075003,2.57858141763988,17.9091593188724,-0.010430886291801,1.6745947988476e-08,3.217879121456e-06,-0.00578073691176409,1.06961799518276,0.0464249632768629,354.938808519867,0.0925170068027211,5.72115384615385,1101.72997550857,7.51756062793954,74.2884889570361,-0.0293441694274538,-0.0189470690024207,376.8310546875,11.8618741183316,0.717793843071435,0.848789834388479,0.404007925222976,0.325771334923066,-0.20370212310444,0.152854969904828,0.148225458706946,0.0760228032089102,0.243377375878786,0.0420215162153282,0.0962059752384204,0.298213880867687,78.8345815553651,0.503389418248653,0.35,0,78.8267931680387
c4edf76053b6046092ef3bf1b94f501e8179e4ff,-1.64097805735833,-1.35753323649546,2.9052197911101,16.7189904356815,-0.00427369929012163,-8.6343411445769e-09,1.29093949130622e-05,-0.00636287835761871,1.1173660917866,0.103987675647914,1286.94262002805,0.103764172335601,65.2884615384615,2401.67787436073,2.93205806513996,14.6622990494347,-0.000604937442001775,-0.0351385633594029,3328.22570800781,12.1936096433379,0.226317342324554,0.913872842048397,0.135342812831975,0.413782839632885,0.295384166023592,0.202229418752527,-0.0865163363256122,0.333796009190446,0.359591917999636,0.593091594805988,0.318923544020558,0.504279194831823,79.0346204683219,0.527455494514941,0.65,-0.137012985365681,4.32134256394835
bb827961af837d2cfec653da1eee053d90293bff,-1.80685015123233,-1.52124051443584,3.08669927458634,21.3930219709886,-0.00221405606702233,-2.49543204778559e-09,5.3775796346786e-06,-0.00369722172179572,0.903066116122218,0.157441126999599,1560.53296374445,0.142585034013605,151.442307692308,2441.60052300727,1.96836337920101,7.7942956475707,-0.000408566164802275,-0.044558091496825,4498.42071533203,9.13505463423381,0.382505440077612,0.471777058522607,0.69028730004928,0.602315889370482,-0.0430670253198318,0.33416743614124,-0.0939468685840964,0.126129754380114,-0.0868886365571389,0.318617417248309,0.24267276802284,0.122023095707555,99.1076315679433,0.538714478485447,0.55,-0.229153129792204,4.85940285329397
897bdd7a50c71d88512f5cbff72127124a84928a,-1.81706931641401,-1.62077467127005,3.49650904374442,20.3875938270917,-0.000609517822180403,-8.62449006299951e-11,4.80077757360756e-07,-0.000841499977464134,0.544632391510931,0.485445586452693,1891.5470501687,0.116462585034014,56.5315590282017,2428.30055763882,1.44511130253115,6.37396024359063,-0.000413050003943914,-0.027983755719227,4836.89575195312,9.4094540472379,0.777139295336539,0.379922338922965,-0.0859838662028459,0.512179269919065,0.17641199856095,0.429377012715631,0.102096602281059,0.425448012494034,0.000290247025897035,0.191249713535963,0.425365395603417,0.318734682875517,92.3442707061878,0.559699304167987,1.65,0.00336622034492561,4.12006470123152
7cb040b00f0fe9195a2013b756da29fb7b44c174,-1.82753475009218,-1.64792691731366,3.12935543001099,20.1816254623236,-0.00182186058046185,-1.82163376656516e-09,4.33434541607988e-06,-0.00325397442604749,0.856616804143928,0.221210356523934,1978.73765314636,0.11718820861678,85.8068306678061,2717.70967482758,1.58940321614743,6.30533951254571,-0.000314433299090086,-0.0109299567529714,5188.82904052734,5.74264021472389,0.972656701332058,0.403996200173322,0.364307632432824,0.223736780468846,0.0106037985904357,0.591744149115076,0.0726773578161026,0.429608782713085,0.192705898018763,-0.0152521671119612,0.18298049212004,0.172924439808104,95.9937449575126,0.546234553187013,1.25,0.00016288252540062,4.14354706904118
468720216b15114c9ba43ded983e9231b7474955,-1.68444375113942,-1.39892592165369,2.90737859805033,19.1627109846402,-0.00424324430005576,-7.76188894760984e-09,1.17303550976366e-05,-0.00591058293709484,1.0834795352961,0.0990542944617657,937.577756237169,0.112834467120181,13.125,2333.60062026717,3.93201716905353,21.8416640082205,-0.000764631522051596,-0.0148825226876698,1957.50274658203,9.17799355452627,0.0366487402866386,1.26728420865277,0.770915502938685,0.728730178179507,0.790634964110958,0.48659405111999,0.301089874228147,0.223620531599233,0.272490999192722,0.147928464354459,-0.200568991947425,-0.185782103086432,78.4850500571523,0.511409356968783,0.45,-0.176846079659092,4.59269489868411
2592ddfa41120db8e94dd6ccd25ed930e64ab2c2,-1.67689061324898,-1.53722861981997,3.16195153219365,18.8455930880929,-0.00210259997263828,-9.22001000576205e-10,2.49784097605886e-06,-0.00239386706227659,0.947656775383766,0.16568164972589,611.051208318294,0.133514739229025,52.8365384615385,1359.03836867027,4.45911131863585,33.0844536635334,-0.00381114641882673,-0.0376308890189109,898.338317871094,19.3426823763945,0.44776593420287,1.14751386853875,-0.373254420789236,0.337649574928394,0.13306504619116,0.186070498069328,0.207079112607143,0.244661719607893,0.19815923738031,0.089210604571382,0.0314769168121196,-0.0343572264212366,0,NaN,0.65,0.0217470233543151,4.26700784495754
f9c803b78df6b1e4ea6a0c114feb477ac1342707,-1.55950501453112,-1.23080359226928,2.79651417161391,12.7435876604443,-0.00614573863404941,5.19893147870527e-09,-6.91673994200166e-07,-0.00292176847369479,1.05524686466018,0.0784200147003127,236.231852288666,0.162176870748299,19.8557692307692,1335.60952463419,11.9299161144973,154.325391633838,-0.487221360285214,0.0310179841766199,139.9658203125,14.4870391233894,0.432684569714222,0.0319465388598095,0.505861256006577,0.333596151063061,0.31761882226197,0.222844478598425,0.261500037290855,0.264694348213219,0.134034498455005,0.359130997615928,0.469822058645234,0.311533669293099,0,NaN,0.45,-0.00939591482178157,4.26697964080011
9886a6f72a8f58e6803680a1ff5e9f402819ded2,-1.73274843071398,-1.490928600167,2.84007398782286,19.0731477139235,-0.00558937968210363,-8.34642749940846e-09,1.21337893570354e-05,-0.00597258055017859,1.05723009152771,0.0787803078812977,2146.6027524194,0.113197278911565,9.42307692307692,2667.94487114238,1.75624376397307,8.08781799404858,-0.000234757018649464,-0.0487771102756882,4910.24322509766,6.40300433269646,0.236380107412406,0.260426180874045,-0.268629013442433,0.549093085709414,0.288225312527021,0.447337955152253,0.122400531643374,0.615140796804525,0.33693375491593,0.017882641277556,-0.196985974638484,0.136269468986046,108.066571854031,0.52926062426729,0.55,-0.0665400815545266,4.33279230245657
c7f2cf0237fb255845557b890e303216f6ed15b2,-1.40689485132496,-1.04938349970853,2.9498149202156,16.0714647911643,-0.00375608273905859,1.33320866906993e-09,-4.41478101463105e-07,-0.00173281268185496,1.05017601522613,0.117798062646152,2117.8329164191,0.217324263038549,18.1730769230769,3528.55206460238,2.57529439802243,10.7990626366501,-0.000414287056620977,-0.228995522928791,4997.72186279297,15.7362205138923,0.25347670829715,0.580429083001305,0.39546195267652,0.607836470388007,0.00853222745800139,0.0268552216164628,0.0662352064179079,-0.0210664126243106,-0.0859384379305212,0.097948408516243,0.0655687113505579,0.199691795652078,285.144656032048,0.510787538356072,0.55,0.00137551292299731,4.01618177426521
6ebd1bdadc8eb052444da571bf484e340889cc34,-1.75907736943633,-1.53183358793326,2.75278023934343,20.0513026049363,-0.00608951674124935,-1.45411775585527e-08,1.60846793426388e-05,-0.00650944151229298,1.06467207327232,0.0637586966486501,639.718060465963,0.105578231292517,17.8365384615385,1314.95929519571,4.54241273693303,36.2107676907108,-0.00194473484631833,0.0116443727973622,1161.44714355469,8.41172566436569,0.0202791301251891,0.147048994362496,-0.447199427173568,0.661199395822002,0.128855558101361,-0.153578316940409,-0.0086977961944012,0.602242940690287,0.244091102423065,0.440085996180074,0.498977032312923,0.0837840886903442,0,NaN,0.35,0,68.2393514427045
b156bf4808e3b774bbc2bb09c52d825a767d31ed,-1.81706931641401,-1.66946659516977,2.79096246808002,18.8960885505185,-0.00610465415064419,-2.30479286196427e-10,4.5891029837179e-06,-0.00418955122771537,1.03304077741613,0.0697127738333397,1483.73136822525,0.119365079365079,124.855769230769,2884.62107643426,2.62247893083989,10.4045603712782,-0.000340190742045115,-0.0147265573380512,3758.21685791016,11.5969188494662,0.95299850353609,0.718051471100337,0.52480350748693,0.382014851213028,0.119688689328248,0.0522479594295979,0.27945832213894,0.117893470528291,0.0212702050860105,-0.00166581410327701,0.16292263166331,0.0255985942433457,91.3355693101682,0.478712825896387,0.65,-0.129835017564069,4.4575736278342
